"ID_LOGEMENT","DATE_DEBUT","DATE_FIN"
9737,"28/01/2020","30/01/2020"
9738,"29/01/2020","31/01/2020"
9739,"29/01/2020","31/01/2020"
9740,"06/02/2020","08/02/2020"
9741,"04/02/2020","06/02/2020"
9777,"30/01/2020","01/02/2020"
9779,"05/02/2020","07/02/2020"
9780,"01/02/2020","03/02/2020"
9781,"31/01/2020","02/02/2020"
9782,"04/02/2020","06/02/2020"
9783,"31/01/2020","02/02/2020"
9784,"02/02/2020","04/02/2020"
9785,"28/01/2020","30/01/2020"
9791,"31/01/2020","02/02/2020"
9796,"03/02/2020","05/02/2020"
9797,"30/01/2020","01/02/2020"
9798,"05/02/2020","07/02/2020"
9799,"03/02/2020","05/02/2020"
9800,"31/01/2020","02/02/2020"
9808,"01/02/2020","03/02/2020"
9821,"03/02/2020","05/02/2020"
9822,"29/01/2020","31/01/2020"
9823,"29/01/2020","31/01/2020"
9824,"30/01/2020","01/02/2020"
9825,"05/02/2020","07/02/2020"
9826,"28/01/2020","30/01/2020"
9840,"03/02/2020","05/02/2020"
9841,"31/01/2020","02/02/2020"
9842,"30/01/2020","01/02/2020"
9848,"03/02/2020","05/02/2020"
9849,"29/01/2020","31/01/2020"
9851,"02/02/2020","04/02/2020"
9860,"01/02/2020","03/02/2020"
9861,"30/01/2020","01/02/2020"
9862,"03/02/2020","05/02/2020"
9863,"04/02/2020","06/02/2020"
9864,"03/02/2020","05/02/2020"
9865,"06/02/2020","08/02/2020"
9866,"04/02/2020","06/02/2020"
9867,"30/01/2020","01/02/2020"
9868,"02/02/2020","04/02/2020"
9869,"01/02/2020","03/02/2020"
9886,"05/02/2020","07/02/2020"
9887,"03/02/2020","05/02/2020"
9888,"04/02/2020","06/02/2020"
9889,"28/01/2020","30/01/2020"
9890,"06/02/2020","08/02/2020"
9891,"29/01/2020","31/01/2020"
9892,"31/01/2020","02/02/2020"
9893,"01/02/2020","03/02/2020"
9894,"29/01/2020","31/01/2020"
9895,"28/01/2020","30/01/2020"
9896,"05/02/2020","07/02/2020"
9897,"06/02/2020","08/02/2020"
9898,"03/02/2020","05/02/2020"
9899,"29/01/2020","31/01/2020"
9916,"02/02/2020","04/02/2020"
9917,"02/02/2020","04/02/2020"
9918,"29/01/2020","31/01/2020"
9919,"06/02/2020","08/02/2020"
9930,"06/02/2020","08/02/2020"
9937,"04/02/2020","06/02/2020"
9938,"02/02/2020","04/02/2020"
9939,"30/01/2020","01/02/2020"
9940,"04/02/2020","06/02/2020"
9941,"30/01/2020","01/02/2020"
9942,"29/01/2020","31/01/2020"
9948,"04/02/2020","06/02/2020"
9949,"28/01/2020","30/01/2020"
9950,"04/02/2020","06/02/2020"
9953,"29/01/2020","31/01/2020"
9954,"28/01/2020","30/01/2020"
9955,"01/02/2020","03/02/2020"
9956,"05/02/2020","07/02/2020"
9975,"04/02/2020","06/02/2020"
9976,"01/02/2020","03/02/2020"
9977,"04/02/2020","06/02/2020"
9990,"06/02/2020","08/02/2020"
9991,"02/02/2020","04/02/2020"
9992,"30/01/2020","01/02/2020"
9993,"04/02/2020","06/02/2020"
9994,"29/01/2020","31/01/2020"
9995,"06/02/2020","08/02/2020"
9999,"01/02/2020","03/02/2020"
10004,"04/02/2020","06/02/2020"
10005,"02/02/2020","04/02/2020"
10006,"04/02/2020","06/02/2020"
10007,"29/01/2020","31/01/2020"
10026,"03/02/2020","05/02/2020"
10027,"30/01/2020","01/02/2020"
10028,"06/02/2020","08/02/2020"
10029,"05/02/2020","07/02/2020"
10030,"04/02/2020","06/02/2020"
10031,"28/01/2020","30/01/2020"
10032,"03/02/2020","05/02/2020"
10033,"29/01/2020","31/01/2020"
10034,"04/02/2020","06/02/2020"
10035,"02/02/2020","04/02/2020"
10042,"31/01/2020","02/02/2020"
10043,"03/02/2020","05/02/2020"
10044,"29/01/2020","31/01/2020"
10046,"01/02/2020","03/02/2020"
10055,"04/02/2020","06/02/2020"
10056,"31/01/2020","02/02/2020"
10057,"28/01/2020","30/01/2020"
10058,"02/02/2020","04/02/2020"
10059,"02/02/2020","04/02/2020"
10060,"31/01/2020","02/02/2020"
10061,"03/02/2020","05/02/2020"
10062,"30/01/2020","01/02/2020"
10064,"04/02/2020","06/02/2020"
10065,"30/01/2020","01/02/2020"
10066,"05/02/2020","07/02/2020"
10094,"28/01/2020","30/01/2020"
10095,"05/02/2020","07/02/2020"
10096,"31/01/2020","02/02/2020"
10097,"31/01/2020","02/02/2020"
10098,"31/01/2020","02/02/2020"
10099,"02/02/2020","04/02/2020"
10100,"03/02/2020","05/02/2020"
10102,"04/02/2020","06/02/2020"
10103,"04/02/2020","06/02/2020"
10106,"02/02/2020","04/02/2020"
10107,"01/02/2020","03/02/2020"
10130,"28/01/2020","30/01/2020"
10131,"01/02/2020","03/02/2020"
10132,"02/02/2020","04/02/2020"
10133,"28/01/2020","30/01/2020"
10134,"01/02/2020","03/02/2020"
10135,"05/02/2020","07/02/2020"
10136,"30/01/2020","01/02/2020"
10137,"06/02/2020","08/02/2020"
10147,"28/01/2020","30/01/2020"
10170,"29/01/2020","31/01/2020"
10173,"30/01/2020","01/02/2020"
10174,"03/02/2020","05/02/2020"
10175,"31/01/2020","02/02/2020"
10176,"01/02/2020","03/02/2020"
10201,"02/02/2020","04/02/2020"
10202,"06/02/2020","08/02/2020"
10204,"03/02/2020","05/02/2020"
10205,"02/02/2020","04/02/2020"
10206,"02/02/2020","04/02/2020"
10207,"01/02/2020","03/02/2020"
10208,"04/02/2020","06/02/2020"
10209,"29/01/2020","31/01/2020"
10210,"04/02/2020","06/02/2020"
10224,"02/02/2020","04/02/2020"
10225,"06/02/2020","08/02/2020"
10226,"06/02/2020","08/02/2020"
10245,"03/02/2020","05/02/2020"
10246,"01/02/2020","03/02/2020"
10273,"01/02/2020","03/02/2020"
10274,"30/01/2020","01/02/2020"
10275,"01/02/2020","03/02/2020"
10276,"03/02/2020","05/02/2020"
10277,"29/01/2020","31/01/2020"
10278,"30/01/2020","01/02/2020"
10279,"28/01/2020","30/01/2020"
10280,"02/02/2020","04/02/2020"
10281,"02/02/2020","04/02/2020"
10282,"04/02/2020","06/02/2020"
10283,"30/01/2020","01/02/2020"
10284,"29/01/2020","31/01/2020"
10285,"30/01/2020","01/02/2020"
10291,"05/02/2020","07/02/2020"
10298,"29/01/2020","31/01/2020"
10299,"30/01/2020","01/02/2020"
10300,"03/02/2020","05/02/2020"
10301,"04/02/2020","06/02/2020"
10324,"06/02/2020","08/02/2020"
10327,"29/01/2020","31/01/2020"
10332,"04/02/2020","06/02/2020"
10333,"29/01/2020","31/01/2020"
10334,"29/01/2020","31/01/2020"
10364,"30/01/2020","01/02/2020"
10365,"06/02/2020","08/02/2020"
10366,"29/01/2020","31/01/2020"
10367,"28/01/2020","30/01/2020"
10368,"28/01/2020","30/01/2020"
10384,"28/01/2020","30/01/2020"
10385,"02/02/2020","04/02/2020"
10386,"28/01/2020","30/01/2020"
10403,"28/01/2020","30/01/2020"
10405,"01/02/2020","03/02/2020"
10411,"30/01/2020","01/02/2020"
10416,"31/01/2020","02/02/2020"
10417,"05/02/2020","07/02/2020"
10418,"01/02/2020","03/02/2020"
10420,"03/02/2020","05/02/2020"
10421,"04/02/2020","06/02/2020"
10438,"03/02/2020","05/02/2020"
10439,"01/02/2020","03/02/2020"
10458,"01/02/2020","03/02/2020"
10463,"31/01/2020","02/02/2020"
10466,"28/01/2020","30/01/2020"
10467,"01/02/2020","03/02/2020"
10468,"04/02/2020","06/02/2020"
10469,"01/02/2020","03/02/2020"
10470,"30/01/2020","01/02/2020"
10471,"04/02/2020","06/02/2020"
10491,"30/01/2020","01/02/2020"
10492,"30/01/2020","01/02/2020"
10493,"30/01/2020","01/02/2020"
10494,"03/02/2020","05/02/2020"
10495,"29/01/2020","31/01/2020"
10496,"30/01/2020","01/02/2020"
10497,"29/01/2020","31/01/2020"
10498,"03/02/2020","05/02/2020"
10499,"28/01/2020","30/01/2020"
10500,"29/01/2020","31/01/2020"
10501,"05/02/2020","07/02/2020"
10502,"04/02/2020","06/02/2020"
10503,"03/02/2020","05/02/2020"
10504,"28/01/2020","30/01/2020"
10505,"30/01/2020","01/02/2020"
10506,"30/01/2020","01/02/2020"
10507,"29/01/2020","31/01/2020"
10508,"28/01/2020","30/01/2020"
10525,"30/01/2020","01/02/2020"
10526,"04/02/2020","06/02/2020"
10541,"04/02/2020","06/02/2020"
10542,"31/01/2020","02/02/2020"
10543,"02/02/2020","04/02/2020"
10544,"28/01/2020","30/01/2020"
10545,"02/02/2020","04/02/2020"
10546,"28/01/2020","30/01/2020"
10547,"04/02/2020","06/02/2020"
10548,"01/02/2020","03/02/2020"
10550,"01/02/2020","03/02/2020"
10551,"02/02/2020","04/02/2020"
10552,"03/02/2020","05/02/2020"
10586,"03/02/2020","05/02/2020"
10587,"03/02/2020","05/02/2020"
10589,"05/02/2020","07/02/2020"
10595,"02/02/2020","04/02/2020"
10596,"31/01/2020","02/02/2020"
10610,"29/01/2020","31/01/2020"
10611,"04/02/2020","06/02/2020"
10612,"28/01/2020","30/01/2020"
10613,"03/02/2020","05/02/2020"
10614,"31/01/2020","02/02/2020"
10615,"03/02/2020","05/02/2020"
10616,"28/01/2020","30/01/2020"
10617,"04/02/2020","06/02/2020"
10618,"28/01/2020","30/01/2020"
10627,"04/02/2020","06/02/2020"
10636,"29/01/2020","31/01/2020"
10637,"05/02/2020","07/02/2020"
10638,"06/02/2020","08/02/2020"
10642,"05/02/2020","07/02/2020"
10643,"28/01/2020","30/01/2020"
10654,"30/01/2020","01/02/2020"
10655,"02/02/2020","04/02/2020"
10656,"01/02/2020","03/02/2020"
10657,"06/02/2020","08/02/2020"
10658,"31/01/2020","02/02/2020"
10659,"05/02/2020","07/02/2020"
10677,"06/02/2020","08/02/2020"
10678,"05/02/2020","07/02/2020"
10680,"04/02/2020","06/02/2020"
10681,"30/01/2020","01/02/2020"
10682,"02/02/2020","04/02/2020"
10683,"31/01/2020","02/02/2020"
10684,"02/02/2020","04/02/2020"
10700,"01/02/2020","03/02/2020"
10701,"29/01/2020","31/01/2020"
10702,"06/02/2020","08/02/2020"
10703,"01/02/2020","03/02/2020"
10704,"28/01/2020","30/01/2020"
10705,"31/01/2020","02/02/2020"
10721,"29/01/2020","31/01/2020"
10722,"29/01/2020","31/01/2020"
10723,"05/02/2020","07/02/2020"
10724,"28/01/2020","30/01/2020"
10725,"01/02/2020","03/02/2020"
10726,"29/01/2020","31/01/2020"
10727,"06/02/2020","08/02/2020"
10728,"28/01/2020","30/01/2020"
10729,"02/02/2020","04/02/2020"
10735,"29/01/2020","31/01/2020"
10740,"06/02/2020","08/02/2020"
10741,"05/02/2020","07/02/2020"
10742,"29/01/2020","31/01/2020"
10743,"01/02/2020","03/02/2020"
10744,"30/01/2020","01/02/2020"
10745,"02/02/2020","04/02/2020"
10770,"02/02/2020","04/02/2020"
10771,"05/02/2020","07/02/2020"
10772,"28/01/2020","30/01/2020"
10775,"02/02/2020","04/02/2020"
10776,"05/02/2020","07/02/2020"
10777,"06/02/2020","08/02/2020"
10780,"04/02/2020","06/02/2020"
10781,"31/01/2020","02/02/2020"
10782,"30/01/2020","01/02/2020"
10783,"31/01/2020","02/02/2020"
10784,"01/02/2020","03/02/2020"
10787,"01/02/2020","03/02/2020"
10788,"28/01/2020","30/01/2020"
10812,"30/01/2020","01/02/2020"
10813,"30/01/2020","01/02/2020"
10814,"28/01/2020","30/01/2020"
10829,"28/01/2020","30/01/2020"
10830,"06/02/2020","08/02/2020"
10831,"29/01/2020","31/01/2020"
10837,"03/02/2020","05/02/2020"
10838,"02/02/2020","04/02/2020"
10839,"31/01/2020","02/02/2020"
10840,"31/01/2020","02/02/2020"
10853,"29/01/2020","31/01/2020"
10854,"28/01/2020","30/01/2020"
10858,"29/01/2020","31/01/2020"
10875,"30/01/2020","01/02/2020"
10876,"06/02/2020","08/02/2020"
10884,"05/02/2020","07/02/2020"
10885,"06/02/2020","08/02/2020"
10886,"04/02/2020","06/02/2020"
10887,"01/02/2020","03/02/2020"
10890,"03/02/2020","05/02/2020"
10903,"31/01/2020","02/02/2020"
10904,"06/02/2020","08/02/2020"
10905,"30/01/2020","01/02/2020"
10906,"28/01/2020","30/01/2020"
10907,"05/02/2020","07/02/2020"
10908,"05/02/2020","07/02/2020"
10909,"31/01/2020","02/02/2020"
10910,"01/02/2020","03/02/2020"
10948,"03/02/2020","05/02/2020"
10949,"05/02/2020","07/02/2020"
10950,"28/01/2020","30/01/2020"
10951,"04/02/2020","06/02/2020"
10952,"06/02/2020","08/02/2020"
10953,"29/01/2020","31/01/2020"
10962,"01/02/2020","03/02/2020"
10963,"03/02/2020","05/02/2020"
10964,"03/02/2020","05/02/2020"
10965,"31/01/2020","02/02/2020"
10966,"05/02/2020","07/02/2020"
10967,"02/02/2020","04/02/2020"
10973,"01/02/2020","03/02/2020"
10983,"02/02/2020","04/02/2020"
10993,"31/01/2020","02/02/2020"
10994,"05/02/2020","07/02/2020"
10995,"03/02/2020","05/02/2020"
10996,"03/02/2020","05/02/2020"
10997,"02/02/2020","04/02/2020"
10998,"31/01/2020","02/02/2020"
11018,"30/01/2020","01/02/2020"
11020,"05/02/2020","07/02/2020"
11021,"05/02/2020","07/02/2020"
11043,"30/01/2020","01/02/2020"
11044,"03/02/2020","05/02/2020"
11045,"03/02/2020","05/02/2020"
11046,"31/01/2020","02/02/2020"
11047,"04/02/2020","06/02/2020"
11048,"03/02/2020","05/02/2020"
11049,"03/02/2020","05/02/2020"
11052,"30/01/2020","01/02/2020"
11053,"04/02/2020","06/02/2020"
11054,"03/02/2020","05/02/2020"
11064,"02/02/2020","04/02/2020"
11065,"01/02/2020","03/02/2020"
11066,"29/01/2020","31/01/2020"
11067,"29/01/2020","31/01/2020"
11068,"06/02/2020","08/02/2020"
11069,"29/01/2020","31/01/2020"
11070,"06/02/2020","08/02/2020"
11071,"06/02/2020","08/02/2020"
11072,"30/01/2020","01/02/2020"
11088,"01/02/2020","03/02/2020"
11089,"28/01/2020","30/01/2020"
11090,"29/01/2020","31/01/2020"
11101,"05/02/2020","07/02/2020"
11102,"05/02/2020","07/02/2020"
11103,"04/02/2020","06/02/2020"
11104,"03/02/2020","05/02/2020"
11106,"29/01/2020","31/01/2020"
11107,"05/02/2020","07/02/2020"
11108,"05/02/2020","07/02/2020"
11109,"02/02/2020","04/02/2020"
11112,"28/01/2020","30/01/2020"
11137,"29/01/2020","31/01/2020"
11138,"02/02/2020","04/02/2020"
11139,"31/01/2020","02/02/2020"
11140,"31/01/2020","02/02/2020"
11141,"28/01/2020","30/01/2020"
11152,"04/02/2020","06/02/2020"
11153,"30/01/2020","01/02/2020"
11154,"30/01/2020","01/02/2020"
11155,"06/02/2020","08/02/2020"
11156,"02/02/2020","04/02/2020"
11162,"04/02/2020","06/02/2020"
11163,"31/01/2020","02/02/2020"
11164,"31/01/2020","02/02/2020"
11165,"02/02/2020","04/02/2020"
11166,"05/02/2020","07/02/2020"
11167,"06/02/2020","08/02/2020"
11168,"04/02/2020","06/02/2020"
11169,"29/01/2020","31/01/2020"
11192,"03/02/2020","05/02/2020"
11193,"30/01/2020","01/02/2020"
11194,"02/02/2020","04/02/2020"
11202,"02/02/2020","04/02/2020"
11203,"04/02/2020","06/02/2020"
11204,"28/01/2020","30/01/2020"
11205,"28/01/2020","30/01/2020"
11206,"05/02/2020","07/02/2020"
11207,"05/02/2020","07/02/2020"
11208,"30/01/2020","01/02/2020"
11209,"05/02/2020","07/02/2020"
11212,"05/02/2020","07/02/2020"
11225,"04/02/2020","06/02/2020"
11226,"29/01/2020","31/01/2020"
11227,"30/01/2020","01/02/2020"
11228,"06/02/2020","08/02/2020"
11229,"04/02/2020","06/02/2020"
11230,"28/01/2020","30/01/2020"
11231,"29/01/2020","31/01/2020"
11254,"03/02/2020","05/02/2020"
11255,"29/01/2020","31/01/2020"
11256,"31/01/2020","02/02/2020"
11257,"29/01/2020","31/01/2020"
11258,"01/02/2020","03/02/2020"
11259,"05/02/2020","07/02/2020"
11260,"02/02/2020","04/02/2020"
11266,"30/01/2020","01/02/2020"
11267,"30/01/2020","01/02/2020"
11269,"05/02/2020","07/02/2020"
11270,"29/01/2020","31/01/2020"
11271,"02/02/2020","04/02/2020"
11274,"02/02/2020","04/02/2020"
11284,"29/01/2020","31/01/2020"
11285,"04/02/2020","06/02/2020"
11286,"06/02/2020","08/02/2020"
11287,"29/01/2020","31/01/2020"
11288,"28/01/2020","30/01/2020"
11289,"29/01/2020","31/01/2020"
11290,"04/02/2020","06/02/2020"
11298,"05/02/2020","07/02/2020"
11299,"02/02/2020","04/02/2020"
11300,"05/02/2020","07/02/2020"
11301,"29/01/2020","31/01/2020"
11302,"05/02/2020","07/02/2020"
11312,"04/02/2020","06/02/2020"
11313,"29/01/2020","31/01/2020"
11314,"31/01/2020","02/02/2020"
11327,"03/02/2020","05/02/2020"
11328,"29/01/2020","31/01/2020"
11329,"28/01/2020","30/01/2020"
11330,"30/01/2020","01/02/2020"
11331,"05/02/2020","07/02/2020"
11353,"03/02/2020","05/02/2020"
11355,"01/02/2020","03/02/2020"
11356,"05/02/2020","07/02/2020"
11357,"28/01/2020","30/01/2020"
11358,"05/02/2020","07/02/2020"
11359,"03/02/2020","05/02/2020"
11378,"03/02/2020","05/02/2020"
11379,"31/01/2020","02/02/2020"
11380,"03/02/2020","05/02/2020"
11381,"02/02/2020","04/02/2020"
11382,"28/01/2020","30/01/2020"
11383,"04/02/2020","06/02/2020"
11384,"30/01/2020","01/02/2020"
11385,"28/01/2020","30/01/2020"
11386,"04/02/2020","06/02/2020"
11404,"02/02/2020","04/02/2020"
11405,"28/01/2020","30/01/2020"
11406,"29/01/2020","31/01/2020"
11407,"31/01/2020","02/02/2020"
11408,"30/01/2020","01/02/2020"
11411,"29/01/2020","31/01/2020"
11412,"31/01/2020","02/02/2020"
11416,"02/02/2020","04/02/2020"
11418,"01/02/2020","03/02/2020"
11419,"31/01/2020","02/02/2020"
11420,"06/02/2020","08/02/2020"
11421,"29/01/2020","31/01/2020"
11431,"28/01/2020","30/01/2020"
11432,"04/02/2020","06/02/2020"
11442,"01/02/2020","03/02/2020"
11443,"04/02/2020","06/02/2020"
11444,"30/01/2020","01/02/2020"
11445,"02/02/2020","04/02/2020"
11447,"02/02/2020","04/02/2020"
11448,"30/01/2020","01/02/2020"
11461,"30/01/2020","01/02/2020"
11462,"06/02/2020","08/02/2020"
11463,"05/02/2020","07/02/2020"
11464,"29/01/2020","31/01/2020"
11465,"28/01/2020","30/01/2020"
11468,"04/02/2020","06/02/2020"
11469,"03/02/2020","05/02/2020"
11470,"04/02/2020","06/02/2020"
11471,"06/02/2020","08/02/2020"
11472,"29/01/2020","31/01/2020"
11473,"29/01/2020","31/01/2020"
11496,"03/02/2020","05/02/2020"
11497,"31/01/2020","02/02/2020"
11498,"03/02/2020","05/02/2020"
11499,"05/02/2020","07/02/2020"
11500,"04/02/2020","06/02/2020"
11501,"29/01/2020","31/01/2020"
11502,"04/02/2020","06/02/2020"
11504,"29/01/2020","31/01/2020"
11514,"06/02/2020","08/02/2020"
11515,"04/02/2020","06/02/2020"
11516,"29/01/2020","31/01/2020"
11521,"05/02/2020","07/02/2020"
11522,"29/01/2020","31/01/2020"
11523,"06/02/2020","08/02/2020"
11524,"02/02/2020","04/02/2020"
11529,"30/01/2020","01/02/2020"
11530,"03/02/2020","05/02/2020"
11531,"28/01/2020","30/01/2020"
11532,"01/02/2020","03/02/2020"
11548,"29/01/2020","31/01/2020"
11549,"02/02/2020","04/02/2020"
11550,"01/02/2020","03/02/2020"
11551,"30/01/2020","01/02/2020"
11552,"31/01/2020","02/02/2020"
11584,"06/02/2020","08/02/2020"
11585,"30/01/2020","01/02/2020"
11586,"03/02/2020","05/02/2020"
11589,"29/01/2020","31/01/2020"
11590,"03/02/2020","05/02/2020"
11591,"30/01/2020","01/02/2020"
11596,"06/02/2020","08/02/2020"
11599,"29/01/2020","31/01/2020"
11600,"28/01/2020","30/01/2020"
11601,"03/02/2020","05/02/2020"
11602,"29/01/2020","31/01/2020"
11603,"06/02/2020","08/02/2020"
11604,"29/01/2020","31/01/2020"
11605,"30/01/2020","01/02/2020"
11611,"02/02/2020","04/02/2020"
11612,"29/01/2020","31/01/2020"
11613,"01/02/2020","03/02/2020"
11614,"05/02/2020","07/02/2020"
11632,"05/02/2020","07/02/2020"
11633,"29/01/2020","31/01/2020"
11638,"02/02/2020","04/02/2020"
11639,"30/01/2020","01/02/2020"
11640,"28/01/2020","30/01/2020"
11641,"04/02/2020","06/02/2020"
11642,"04/02/2020","06/02/2020"
11643,"29/01/2020","31/01/2020"
11644,"31/01/2020","02/02/2020"
11645,"28/01/2020","30/01/2020"
11646,"01/02/2020","03/02/2020"
11648,"03/02/2020","05/02/2020"
11649,"04/02/2020","06/02/2020"
11650,"02/02/2020","04/02/2020"
11651,"06/02/2020","08/02/2020"
11652,"04/02/2020","06/02/2020"
11660,"30/01/2020","01/02/2020"
11661,"31/01/2020","02/02/2020"
11662,"03/02/2020","05/02/2020"
11663,"29/01/2020","31/01/2020"
11664,"01/02/2020","03/02/2020"
11665,"03/02/2020","05/02/2020"
11688,"02/02/2020","04/02/2020"
11689,"05/02/2020","07/02/2020"
11690,"02/02/2020","04/02/2020"
11691,"01/02/2020","03/02/2020"
11692,"29/01/2020","31/01/2020"
11693,"31/01/2020","02/02/2020"
11708,"04/02/2020","06/02/2020"
11709,"28/01/2020","30/01/2020"
11710,"29/01/2020","31/01/2020"
11711,"01/02/2020","03/02/2020"
11712,"02/02/2020","04/02/2020"
11713,"31/01/2020","02/02/2020"
11714,"04/02/2020","06/02/2020"
11727,"04/02/2020","06/02/2020"
11728,"02/02/2020","04/02/2020"
11729,"31/01/2020","02/02/2020"
11730,"30/01/2020","01/02/2020"
11731,"01/02/2020","03/02/2020"
11736,"06/02/2020","08/02/2020"
11737,"31/01/2020","02/02/2020"
11738,"06/02/2020","08/02/2020"
11743,"31/01/2020","02/02/2020"
11744,"04/02/2020","06/02/2020"
11745,"05/02/2020","07/02/2020"
11746,"06/02/2020","08/02/2020"
11747,"29/01/2020","31/01/2020"
11768,"03/02/2020","05/02/2020"
11769,"03/02/2020","05/02/2020"
11770,"01/02/2020","03/02/2020"
11775,"29/01/2020","31/01/2020"
11776,"06/02/2020","08/02/2020"
11779,"29/01/2020","31/01/2020"
11781,"28/01/2020","30/01/2020"
11782,"04/02/2020","06/02/2020"
11783,"30/01/2020","01/02/2020"
11803,"01/02/2020","03/02/2020"
11804,"30/01/2020","01/02/2020"
11805,"05/02/2020","07/02/2020"
11806,"29/01/2020","31/01/2020"
11807,"05/02/2020","07/02/2020"
11808,"28/01/2020","30/01/2020"
11809,"31/01/2020","02/02/2020"
11825,"05/02/2020","07/02/2020"
11826,"28/01/2020","30/01/2020"
11827,"06/02/2020","08/02/2020"
11828,"06/02/2020","08/02/2020"
11843,"02/02/2020","04/02/2020"
11844,"31/01/2020","02/02/2020"
11845,"02/02/2020","04/02/2020"
11846,"28/01/2020","30/01/2020"
11847,"04/02/2020","06/02/2020"
11848,"29/01/2020","31/01/2020"
11849,"05/02/2020","07/02/2020"
11852,"01/02/2020","03/02/2020"
11853,"03/02/2020","05/02/2020"
11878,"06/02/2020","08/02/2020"
11879,"05/02/2020","07/02/2020"
11881,"05/02/2020","07/02/2020"
11887,"02/02/2020","04/02/2020"
11897,"29/01/2020","31/01/2020"
11898,"28/01/2020","30/01/2020"
11907,"31/01/2020","02/02/2020"
11908,"02/02/2020","04/02/2020"
11909,"05/02/2020","07/02/2020"
11910,"05/02/2020","07/02/2020"
11911,"01/02/2020","03/02/2020"
11914,"02/02/2020","04/02/2020"
11916,"30/01/2020","01/02/2020"
11917,"31/01/2020","02/02/2020"
11918,"29/01/2020","31/01/2020"
11920,"30/01/2020","01/02/2020"
11940,"02/02/2020","04/02/2020"
11941,"28/01/2020","30/01/2020"
11942,"28/01/2020","30/01/2020"
11943,"03/02/2020","05/02/2020"
11944,"31/01/2020","02/02/2020"
11945,"06/02/2020","08/02/2020"
11946,"29/01/2020","31/01/2020"
11947,"02/02/2020","04/02/2020"
11948,"31/01/2020","02/02/2020"
11949,"03/02/2020","05/02/2020"
11950,"06/02/2020","08/02/2020"
11951,"04/02/2020","06/02/2020"
11970,"28/01/2020","30/01/2020"
11971,"06/02/2020","08/02/2020"
11972,"04/02/2020","06/02/2020"
11973,"04/02/2020","06/02/2020"
11974,"03/02/2020","05/02/2020"
11975,"06/02/2020","08/02/2020"
11998,"03/02/2020","05/02/2020"
11999,"06/02/2020","08/02/2020"
12000,"31/01/2020","02/02/2020"
12001,"06/02/2020","08/02/2020"
12002,"04/02/2020","06/02/2020"
12003,"05/02/2020","07/02/2020"
12024,"02/02/2020","04/02/2020"
12025,"30/01/2020","01/02/2020"
12026,"03/02/2020","05/02/2020"
12027,"28/01/2020","30/01/2020"
12028,"02/02/2020","04/02/2020"
12029,"01/02/2020","03/02/2020"
12030,"01/02/2020","03/02/2020"
12031,"29/01/2020","31/01/2020"
12032,"01/02/2020","03/02/2020"
12033,"01/02/2020","03/02/2020"
12034,"04/02/2020","06/02/2020"
12035,"30/01/2020","01/02/2020"
12042,"31/01/2020","02/02/2020"
12050,"28/01/2020","30/01/2020"
12051,"06/02/2020","08/02/2020"
12052,"03/02/2020","05/02/2020"
12060,"31/01/2020","02/02/2020"
12068,"04/02/2020","06/02/2020"
12069,"01/02/2020","03/02/2020"
12072,"29/01/2020","31/01/2020"
12073,"01/02/2020","03/02/2020"
12074,"03/02/2020","05/02/2020"
12075,"31/01/2020","02/02/2020"
12083,"01/02/2020","03/02/2020"
12084,"06/02/2020","08/02/2020"
12085,"29/01/2020","31/01/2020"
12086,"06/02/2020","08/02/2020"
12087,"02/02/2020","04/02/2020"
12091,"06/02/2020","08/02/2020"
12092,"01/02/2020","03/02/2020"
12093,"04/02/2020","06/02/2020"
12094,"01/02/2020","03/02/2020"
12113,"06/02/2020","08/02/2020"
12114,"28/01/2020","30/01/2020"
12115,"29/01/2020","31/01/2020"
12116,"29/01/2020","31/01/2020"
12118,"02/02/2020","04/02/2020"
12119,"05/02/2020","07/02/2020"
12133,"06/02/2020","08/02/2020"
12134,"01/02/2020","03/02/2020"
12135,"01/02/2020","03/02/2020"
12136,"03/02/2020","05/02/2020"
12137,"28/01/2020","30/01/2020"
12153,"05/02/2020","07/02/2020"
12155,"06/02/2020","08/02/2020"
12156,"28/01/2020","30/01/2020"
12157,"05/02/2020","07/02/2020"
12158,"06/02/2020","08/02/2020"
12159,"29/01/2020","31/01/2020"
12167,"01/02/2020","03/02/2020"
12168,"28/01/2020","30/01/2020"
12171,"28/01/2020","30/01/2020"
12172,"29/01/2020","31/01/2020"
12173,"05/02/2020","07/02/2020"
12174,"06/02/2020","08/02/2020"
12175,"30/01/2020","01/02/2020"
12176,"29/01/2020","31/01/2020"
12196,"01/02/2020","03/02/2020"
12197,"29/01/2020","31/01/2020"
12203,"29/01/2020","31/01/2020"
12204,"05/02/2020","07/02/2020"
12206,"06/02/2020","08/02/2020"
12207,"29/01/2020","31/01/2020"
12210,"31/01/2020","02/02/2020"
12211,"30/01/2020","01/02/2020"
12212,"04/02/2020","06/02/2020"
12213,"06/02/2020","08/02/2020"
12214,"28/01/2020","30/01/2020"
12215,"28/01/2020","30/01/2020"
12216,"02/02/2020","04/02/2020"
12217,"29/01/2020","31/01/2020"
12241,"29/01/2020","31/01/2020"
12242,"06/02/2020","08/02/2020"
12243,"30/01/2020","01/02/2020"
12244,"05/02/2020","07/02/2020"
12245,"03/02/2020","05/02/2020"
12254,"31/01/2020","02/02/2020"
12255,"03/02/2020","05/02/2020"
